Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
20192622,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20203431,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
20203631,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
20203905,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
20204183,00000410,false,Rx,0,8,2F,00,AA,51,00,FF,07,2C,
20204454,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20204729,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
20205005,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20211335,00000332,false,Rx,0,8,01,00,00,00,00,00,01,00,
20211585,00000530,false,Rx,0,8,FF,FF,79,97,10,10,DA,00,
20214303,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
20214603,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20224353,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
20224603,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
20224879,00000410,false,Rx,0,8,2F,00,AA,51,00,FF,08,23,
20225153,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20225453,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
20225704,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
20225980,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20236377,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
20236608,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20245387,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
20245656,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
20245907,00000410,false,Rx,0,8,2F,00,AA,51,00,FF,09,22,
20246183,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20246458,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
20247359,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
20247631,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20258330,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
20258635,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20266402,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
20266625,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
20266901,00000410,false,Rx,0,8,2F,00,04,61,00,FF,0A,BF,
20267177,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20267452,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
20269326,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
20269608,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20280364,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
20280627,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20287368,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
20287602,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
20287877,00000410,false,Rx,0,8,33,00,04,61,00,FF,0B,A2,
20288154,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20288427,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
20291302,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
20291600,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20302351,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
20302605,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20308376,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
20308650,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
20308903,00000410,false,Rx,0,8,33,00,04,61,00,FF,0C,A5,
20309213,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20309476,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
20312351,00000332,false,Rx,0,8,01,00,00,00,00,00,02,03,
20312606,00000530,false,Rx,0,8,FF,FF,79,97,11,10,EC,00,
20313356,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20313622,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20324553,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
20324634,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20329484,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
20329613,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
20329933,00000410,false,Rx,0,8,33,00,04,61,00,FF,0D,A4,
20330262,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20330473,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
20335412,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
20335624,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20346673,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
20346688,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20350598,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
20350643,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
20350949,00000410,false,Rx,0,8,33,00,06,29,00,FF,0F,EC,
20351202,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20351551,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
20357404,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
20357624,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20368585,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
20368628,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20371722,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,00,A4,
20371738,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
20371935,00000410,false,Rx,0,8,2F,00,06,29,00,FF,00,FF,
20372213,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20372512,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
20379580,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
20379631,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20390581,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
20390635,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20392606,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
20392661,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
20392910,00000410,false,Rx,0,8,2F,00,06,29,00,FF,01,FE,
20393212,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20393465,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
20401581,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
20401633,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20412607,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
20412651,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20413461,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
20413685,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
20413941,00000410,false,Rx,0,8,2F,00,AA,20,00,FF,02,58,
20414218,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20414487,00000332,false,Rx,0,8,01,00,00,00,00,00,03,02,
20414788,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
20415040,00000530,false,Rx,0,8,FF,FF,79,98,13,10,FF,00,
20423557,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
20423611,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20434663,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
20434678,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
20434952,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
20435207,00000410,false,Rx,0,8,2F,00,AA,20,00,FF,03,59,
20435486,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20435763,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
20436044,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20445385,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
20445622,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20455428,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
20455631,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
20455937,00000410,false,Rx,0,8,2F,00,AA,20,00,FF,04,5E,
20456187,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20456500,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
20456737,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
20457012,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20467338,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
20467640,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20476385,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
20476658,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
20476914,00000410,false,Rx,0,8,2F,00,AA,20,00,FF,05,5F,
20477175,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20477462,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
20478339,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20478643,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20489354,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
20489609,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20497360,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
20497633,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
20497883,00000410,false,Rx,0,8,2F,00,AA,21,00,FF,06,5D,
20498159,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20498458,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
20500333,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
20500608,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20511330,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
20511581,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20514331,00000332,false,Rx,0,8,01,00,00,00,00,00,04,05,
20514580,00000530,false,Rx,0,8,FF,FF,79,98,15,11,11,00,
20518354,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
20518629,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
20518905,00000410,false,Rx,0,8,2F,00,AA,21,00,FF,07,5C,
20519181,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20519454,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
20522357,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
20522628,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20533345,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
20533615,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20539365,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
20539605,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
20539880,00000410,false,Rx,0,8,2F,00,AA,21,00,FF,08,53,
20540156,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20540454,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
20544306,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
20544606,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20555332,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
20555604,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20560404,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
20560630,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
20560905,00000410,false,Rx,0,8,2F,00,AA,21,00,FF,09,52,
20561181,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20561453,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
20566364,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
20566627,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20577418,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
20577602,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20581571,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
20581689,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
20581954,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0A,5C,
20582287,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20582502,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
20588567,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
20588615,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20599580,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
20599625,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20602606,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
20602650,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
20602928,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0B,5D,
20603257,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20603451,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
20610583,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
20610628,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20615582,00000332,false,Rx,0,8,01,00,00,00,00,00,05,04,
20615627,00000530,false,Rx,0,8,FF,FF,79,98,16,11,1E,00,
20621581,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
20621627,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20623610,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
20623648,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
20623930,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0C,5A,
20624212,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20624451,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
20632549,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20632602,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20643575,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20643627,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20644656,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
20644673,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
20644903,00000410,false,Rx,0,8,33,00,AA,30,00,FF,0D,5B,
20645184,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20645464,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
20654567,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
20654621,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20665660,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
20665677,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
20665953,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
20666207,00000410,false,Rx,0,8,33,00,AA,31,00,FF,0E,59,
20666492,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20666765,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
20667040,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20676589,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
20676634,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20686603,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,00,A4,
20686654,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
20686914,00000410,false,Rx,0,8,2F,00,AA,31,00,FF,0F,44,
20687160,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20687467,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
20687741,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
20688018,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20698345,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
20698583,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20707365,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
20707628,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
20707878,00000410,false,Rx,0,8,2F,00,AA,31,00,FF,00,4B,
20708179,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20708429,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
20709301,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
20709601,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20716343,00000332,false,Rx,0,8,01,00,00,00,00,00,06,07,
20716609,00000530,false,Rx,0,8,FF,FF,79,98,18,11,30,00,
20720352,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
20720636,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20728378,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,02,A6,
20728653,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
20728928,00000410,false,Rx,0,8,2F,00,AA,31,00,FF,01,4A,
20729208,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20729478,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
20731353,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
20731633,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20742363,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
20742627,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20749369,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,03,A7,
20749629,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
20749905,00000410,false,Rx,0,8,2F,00,AA,40,00,FF,02,38,
20750206,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20750480,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
20753330,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
20753605,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20764357,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
20764628,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20770403,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,04,A0,
20770652,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
20770981,00000410,false,Rx,0,8,2F,00,AA,40,00,FF,04,3E,
20771214,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20771561,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
20775436,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
20775624,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20786408,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
20786630,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20791606,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,05,A1,
20791653,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
20791927,00000410,false,Rx,0,8,2F,00,AA,40,00,FF,05,3F,
20792185,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20792555,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
20797409,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20797625,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20808589,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
20808631,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20812611,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,06,A2,
20812655,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
20812925,00000410,false,Rx,0,8,2F,00,AA,41,00,FF,06,3D,
20813200,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20813667,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
20817478,00000332,false,Rx,0,8,01,00,00,00,00,00,07,06,
20817616,00000530,false,Rx,0,8,FF,FF,79,98,19,11,3C,00,
20819409,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
20819623,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20830587,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
20830650,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20833663,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,07,A3,
20833677,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
20833896,00000410,false,Rx,0,8,2F,00,AA,41,00,FF,07,3C,
20834519,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20834532,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
20841398,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
20841606,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20852582,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
20852641,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20854616,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,08,AC,
20854631,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
20854882,00000410,false,Rx,0,8,2F,00,AA,41,00,FF,08,33,
20855525,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20855549,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
20863575,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
20863659,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20874588,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
20874668,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20875662,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,09,AD,
20875675,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
20875899,00000410,false,Rx,0,8,2F,00,AA,41,00,FF,09,32,
20876521,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20876534,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
20885425,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
20885613,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20896665,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
20896682,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0A,AE,
20896903,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
20897207,00000410,false,Rx,0,8,2F,00,AA,50,00,FF,0A,20,
20897493,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20897769,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
20898045,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20907591,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
20907666,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20917627,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0B,AF,
20917642,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
20917890,00000410,false,Rx,0,8,2F,00,AA,50,00,FF,0B,21,
20918194,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20918470,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
20918746,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
20919046,00000332,false,Rx,0,8,01,00,00,00,00,00,08,09,
20919346,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20919647,00000530,false,Rx,0,8,FF,FF,79,98,1A,11,49,00,
20929314,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
20929645,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20938726,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0C,A8,
20938742,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
20938913,00000410,false,Rx,0,8,2F,00,AA,50,00,FF,0C,26,
20939225,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20939493,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
20940672,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
20940688,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20951400,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20951618,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20959413,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0D,A9,
20959616,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
20959918,00000410,false,Rx,0,8,2F,00,AA,50,00,FF,0D,27,
20960194,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20960467,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
20962369,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
20962641,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20973366,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
20973640,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
20980390,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0E,AA,
20980666,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
20980919,00000410,false,Rx,0,8,33,00,AA,51,00,FF,0E,39,
20981198,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
20981491,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
20984317,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
20984621,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
20995352,00000231,false,Rx,0,8,00,00,00,00,00,00,00,00,
20995621,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
21001365,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,0F,AB,
21001640,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
21001890,00000410,false,Rx,0,8,33,00,AA,51,00,FF,0F,38,
21002166,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
21002465,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
21006338,00000231,false,Rx,0,8,00,00,00,00,00,00,01,01,
21006612,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
21017336,00000231,false,Rx,0,8,00,00,00,00,00,00,02,02,
21017611,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
21019336,00000332,false,Rx,0,8,01,00,00,00,00,00,09,08,
21019586,00000530,false,Rx,0,8,FF,FF,79,98,1B,11,55,00,
21022388,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
21022661,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
21022911,00000410,false,Rx,0,8,33,00,AA,51,00,FF,00,37,
21023190,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
21023486,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
21028351,00000231,false,Rx,0,8,00,00,00,00,00,00,03,03,
21028592,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
21039373,00000231,false,Rx,0,8,00,00,00,00,00,00,04,04,
21039635,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
21043387,00000400,false,Rx,0,8,00,0B,5E,F0,00,01,01,A5,
21043659,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
21043910,00000410,false,Rx,0,8,33,00,AA,51,00,FF,01,36,
21044187,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
