Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
12216802,00000122,false,Rx,0,8,38,23,00,2F,1C,E2,0A,C0,
12217070,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12218106,00000400,false,Rx,0,8,00,0B,58,F0,00,01,06,A4,
12218412,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,06,7E,
12218685,00000410,false,Rx,0,8,3F,00,00,00,00,FF,05,C5,
12219168,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12219237,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,05,05,
12222178,00000332,false,Rx,0,8,01,00,00,00,00,00,00,01,
12222410,00000530,false,Rx,0,8,FF,FF,70,57,64,04,49,00,
12225722,00000010,false,Rx,0,8,00,FF,61,30,00,00,06,A8,
12225832,00000012,false,Rx,0,8,99,99,32,00,01,00,0B,38,
12226230,00000102,false,Rx,0,8,00,00,19,53,56,CD,09,D8,
12226470,00000103,false,Rx,0,8,00,00,02,00,00,00,09,0B,
12226716,00000122,false,Rx,0,8,38,23,00,2F,1C,E2,0B,C1,
12227096,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
12227318,00000110,false,Rx,0,8,00,00,00,38,01,01,05,3D,
12227613,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12227831,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12228094,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12228341,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12228568,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12228808,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12229056,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12236584,00000102,false,Rx,0,8,00,00,19,53,56,CD,0A,DB,
12236660,00000010,false,Rx,0,8,00,FF,61,30,00,00,07,A9,
12236844,00000103,false,Rx,0,8,00,00,02,00,00,00,0A,08,
12237052,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
12237310,00000122,false,Rx,0,8,38,23,00,2F,1C,E2,0C,C6,
12238139,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
12238354,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12239139,00000400,false,Rx,0,8,00,0B,58,F0,00,01,07,A5,
12239439,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
12239711,00000410,false,Rx,0,8,3B,00,00,00,00,FF,06,C2,
12240189,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12240260,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
12246472,00000102,false,Rx,0,8,00,00,19,53,56,CD,0B,DA,
12246549,00000103,false,Rx,0,8,00,00,02,00,00,00,0B,09,
12246707,00000122,false,Rx,0,8,38,23,00,2F,1C,E2,0D,C7,
12247637,00000010,false,Rx,0,8,00,FF,61,30,00,00,08,A6,
12247804,00000110,false,Rx,0,8,00,00,00,38,01,01,06,3E,
12248062,00000012,false,Rx,0,8,99,99,32,00,00,00,0C,3E,
12248284,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12248570,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12248786,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12249267,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12249278,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
12249504,00000342,false,Rx,0,8,03,C2,99,99,76,00,03,90,
12249759,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12250002,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12256511,00000102,false,Rx,0,8,00,00,19,53,56,CD,0C,DD,
12256525,00000103,false,Rx,0,8,00,00,02,00,00,00,0C,0E,
12256733,00000122,false,Rx,0,8,39,23,00,30,1C,E2,0E,DA,
12258633,00000010,false,Rx,0,8,00,FF,61,30,00,00,09,A7,
12260129,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
12260403,00000400,false,Rx,0,8,00,0B,58,F0,00,01,08,AA,
12260896,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
12260967,00000410,false,Rx,0,8,3B,00,00,00,00,FF,07,C3,
12261245,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12261716,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
12261819,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12266331,00000102,false,Rx,0,8,00,00,19,53,56,CD,0D,DC,
12266504,00000103,false,Rx,0,8,00,00,02,00,00,00,0D,0F,
12266743,00000122,false,Rx,0,8,39,23,00,30,1C,E2,0F,DB,
12267351,00000110,false,Rx,0,8,00,00,00,39,01,01,07,3E,
12267603,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12267830,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12268082,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12268331,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12268636,00000342,false,Rx,0,8,03,C2,99,99,76,00,03,90,
12268810,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12269774,00000010,false,Rx,0,8,00,FF,61,30,00,00,0A,A4,
12269849,00000012,false,Rx,0,8,99,99,32,00,01,00,0D,3E,
12271102,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
12271600,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12276464,00000102,false,Rx,0,8,00,00,19,53,56,CD,0E,DF,
12276566,00000103,false,Rx,0,8,00,00,02,00,00,00,0E,0C,
12276728,00000122,false,Rx,0,8,39,23,00,30,1C,E2,00,D4,
12280523,00000010,false,Rx,0,8,00,FF,61,30,00,00,0B,A5,
12281111,00000400,false,Rx,0,8,00,0B,58,F0,00,01,09,AB,
12281386,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
12281653,00000410,false,Rx,0,8,3B,00,00,00,00,FF,09,CD,
12281929,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12282205,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
12282479,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
12282728,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12286254,00000102,false,Rx,0,8,00,00,19,53,56,CD,0F,DE,
12286479,00000103,false,Rx,0,8,00,00,02,00,00,00,0F,0D,
12286728,00000122,false,Rx,0,8,39,23,00,30,1C,E2,01,D5,
12287679,00000110,false,Rx,0,8,00,00,00,39,01,01,08,31,
12287904,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12288156,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12288404,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12288652,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12288879,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12289129,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12291504,00000010,false,Rx,0,8,00,FF,61,30,00,00,0C,A2,
12291728,00000012,false,Rx,0,8,99,99,32,00,00,00,0E,3C,
12291978,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
12293079,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
12293355,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12296240,00000102,false,Rx,0,8,00,00,19,53,56,CD,00,D1,
12296480,00000103,false,Rx,0,8,00,00,02,00,00,00,00,02,
12296730,00000122,false,Rx,0,8,39,23,00,30,1C,E2,02,D6,
12302120,00000400,false,Rx,0,8,00,0B,58,F0,00,01,0A,A8,
12302382,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
12302604,00000010,false,Rx,0,8,00,FF,61,30,00,00,0D,A3,
12302855,00000410,false,Rx,0,8,3B,00,00,00,00,FF,0A,CE,
12303131,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12303407,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
12304079,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
12304352,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12306256,00000102,false,Rx,0,8,00,00,19,53,56,CD,01,D0,
12306504,00000103,false,Rx,0,8,00,00,02,00,00,00,01,03,
12306729,00000122,false,Rx,0,8,3A,23,00,31,1C,E2,03,D5,
12307330,00000110,false,Rx,0,8,00,00,00,3A,01,01,09,33,
12307604,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12307854,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12308079,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12308330,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12308604,00000342,false,Rx,0,8,03,C2,99,99,76,00,03,90,
12308819,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12313526,00000010,false,Rx,0,8,00,FF,61,30,00,00,0E,A0,
12313736,00000012,false,Rx,0,8,99,99,32,00,01,00,0F,3C,
12315083,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
12315356,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12316330,00000102,false,Rx,0,8,00,00,19,53,56,CD,02,D3,
12316605,00000103,false,Rx,0,8,00,00,02,00,00,00,02,00,
12316806,00000122,false,Rx,0,8,3A,23,00,31,1C,E2,04,D2,
12323148,00000400,false,Rx,0,8,00,0B,58,F0,00,01,0B,A9,
12323404,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
12323680,00000410,false,Rx,0,8,3B,00,00,00,00,FF,0B,CF,
12323931,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12324232,00000332,false,Rx,0,8,01,00,00,00,00,00,01,00,
12324482,00000010,false,Rx,0,8,00,FF,61,30,00,00,0F,A1,
12324702,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
12325031,00000530,false,Rx,0,8,FF,FF,70,57,64,04,49,00,
12326092,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
12326306,00000102,false,Rx,0,8,00,00,19,53,56,CD,03,D2,
12326624,00000103,false,Rx,0,8,00,00,02,00,00,00,03,01,
12326806,00000122,false,Rx,0,8,3A,23,00,31,1C,E2,05,D3,
12327031,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12327681,00000110,false,Rx,0,8,00,00,00,3A,01,01,0A,30,
12327906,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12328156,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12328407,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12328629,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12328853,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12329110,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12335472,00000010,false,Rx,0,8,00,FF,61,30,00,00,00,AE,
12335706,00000012,false,Rx,0,8,99,99,32,00,00,00,00,32,
12336231,00000102,false,Rx,0,8,00,00,19,53,56,CD,04,D5,
12336480,00000103,false,Rx,0,8,00,00,02,00,00,00,04,06,
12336702,00000122,false,Rx,0,8,3A,23,00,31,1C,E2,06,D0,
12337081,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
12337356,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12344120,00000400,false,Rx,0,8,00,0B,58,F0,00,01,0C,AE,
12344382,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
12344654,00000410,false,Rx,0,8,3B,00,00,00,00,FF,0C,C8,
12344931,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12345207,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
12346232,00000102,false,Rx,0,8,00,00,19,53,56,CD,05,D4,
12346481,00000010,false,Rx,0,8,00,FF,61,30,00,00,01,AF,
12346727,00000103,false,Rx,0,8,00,00,02,00,00,00,05,07,
12346989,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
12347206,00000122,false,Rx,0,8,3A,23,00,31,1C,E2,07,D1,
12347458,00000110,false,Rx,0,8,00,00,00,3A,01,01,0B,31,
12347677,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12347930,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12348180,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
12348471,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12348687,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12348916,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12349130,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12349384,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12356249,00000102,false,Rx,0,8,00,00,19,53,56,CD,06,D7,
12356482,00000103,false,Rx,0,8,00,00,02,00,00,00,06,04,
12356746,00000122,false,Rx,0,8,3B,23,00,32,1C,E2,08,DC,
12357435,00000010,false,Rx,0,8,00,FF,61,30,00,00,02,AC,
12357682,00000012,false,Rx,0,8,99,99,32,00,01,00,01,32,
12359088,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
12359356,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12365119,00000400,false,Rx,0,8,00,0B,58,F0,00,01,0D,AF,
12365382,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
12365655,00000410,false,Rx,0,8,3B,00,00,00,00,FF,0D,C9,
12365931,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12366208,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
12366432,00000102,false,Rx,0,8,00,00,19,53,56,CD,07,D6,
12366681,00000103,false,Rx,0,8,00,00,02,00,00,00,07,05,
12366907,00000122,false,Rx,0,8,3B,23,00,32,1C,E2,09,DD,
12367657,00000110,false,Rx,0,8,00,00,00,3B,01,01,0C,37,
12367907,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12368156,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12368384,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12368630,00000010,false,Rx,0,8,00,FF,61,30,00,00,03,AD,
12368882,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12369107,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12369358,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12370082,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
12370381,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12376250,00000102,false,Rx,0,8,00,00,19,53,56,CD,08,D9,
12376483,00000103,false,Rx,0,8,00,00,02,00,00,00,08,0A,
12376706,00000122,false,Rx,0,8,3B,23,00,32,1C,E2,0A,DE,
12379418,00000010,false,Rx,0,8,00,FF,61,30,00,00,04,AA,
12379656,00000012,false,Rx,0,8,99,99,32,00,00,00,02,30,
12381112,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
12381406,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12386147,00000400,false,Rx,0,8,00,0B,58,F0,00,01,0E,AC,
12386357,00000102,false,Rx,0,8,00,00,19,53,56,CD,09,D8,
12386606,00000103,false,Rx,0,8,00,00,02,00,00,00,09,0B,
12386807,00000122,false,Rx,0,8,3B,23,00,32,1C,E2,0B,DF,
12387058,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
12387336,00000110,false,Rx,0,8,00,00,00,3B,01,01,0D,36,
12387606,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12387804,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12388059,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12388283,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12388534,00000342,false,Rx,0,8,03,C2,99,99,76,00,03,90,
12388781,00000410,false,Rx,0,8,3B,00,00,00,00,FF,0E,CA,
12389032,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12389283,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12389535,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
12390381,00000010,false,Rx,0,8,00,FF,61,30,00,00,05,AB,
12392087,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
12392382,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12395213,18FECA01,true,Rx,0,8,00,FF,00,00,00,00,FF,FF,
12396331,00000102,false,Rx,0,8,00,00,19,53,56,CD,0A,DB,
12396603,00000103,false,Rx,0,8,00,00,02,00,00,00,0A,08,
12396806,00000122,false,Rx,0,8,3B,23,00,32,1C,E2,0C,D8,
12401420,00000010,false,Rx,0,8,00,FF,61,30,00,00,06,A8,
12401632,00000012,false,Rx,0,8,99,99,32,00,01,00,03,30,
12401883,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
12403086,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
12403358,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12406249,00000102,false,Rx,0,8,00,00,19,53,56,CD,0B,DA,
12406483,00000103,false,Rx,0,8,00,00,02,00,00,00,0B,09,
12406706,00000122,false,Rx,0,8,3C,23,00,33,1C,E2,0D,DF,
12407108,00000400,false,Rx,0,8,00,0B,58,F0,00,01,0F,AD,
12407384,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
12407656,00000410,false,Rx,0,8,3B,00,00,00,00,FF,0F,CB,
12407889,00000110,false,Rx,0,8,00,00,00,3C,01,01,0E,32,
12408133,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12408384,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12408631,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12408857,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12409083,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12409335,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12409607,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12409833,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
12412370,00000010,false,Rx,0,8,00,FF,61,30,00,00,07,A9,
12414097,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
12414407,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12416271,00000102,false,Rx,0,8,00,00,19,53,56,CD,0C,DD,
12416483,00000103,false,Rx,0,8,00,00,02,00,00,00,0C,0E,
12416707,00000122,false,Rx,0,8,3C,23,00,33,1C,E2,0E,DC,
12423398,00000010,false,Rx,0,8,00,FF,61,30,00,00,08,A6,
12423606,00000012,false,Rx,0,8,99,99,32,00,00,00,04,36,
12424083,00000332,false,Rx,0,8,01,00,00,00,00,00,02,03,
12424358,00000530,false,Rx,0,8,FF,FF,70,57,64,04,49,00,
12425117,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
12425396,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12426244,00000102,false,Rx,0,8,00,00,19,53,56,CD,0D,DC,
12426458,00000103,false,Rx,0,8,00,00,02,00,00,00,0D,0F,
12426705,00000122,false,Rx,0,8,3C,23,00,33,1C,E2,0F,DD,
12427334,00000110,false,Rx,0,8,00,00,00,3C,01,01,0F,33,
12427606,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12427807,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12428058,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12428285,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12428511,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12428766,00000400,false,Rx,0,8,00,0B,58,F0,00,01,00,A2,
12429009,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12429234,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
12429535,00000410,false,Rx,0,8,37,00,00,00,00,FF,00,C8,
12429823,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12430080,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
12434384,00000010,false,Rx,0,8,00,FF,61,30,00,00,09,A7,
12436124,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
12436367,00000102,false,Rx,0,8,00,00,19,53,56,CD,0E,DF,
12436605,00000103,false,Rx,0,8,00,00,02,00,00,00,0E,0C,
12436807,00000122,false,Rx,0,8,3C,23,00,33,1C,E2,00,D2,
12437056,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12445410,00000010,false,Rx,0,8,00,FF,61,30,00,00,0A,A4,
12445607,00000012,false,Rx,0,8,99,99,32,00,01,00,05,36,
12446207,00000102,false,Rx,0,8,00,00,19,53,56,CD,0F,DE,
12446459,00000103,false,Rx,0,8,00,00,02,00,00,00,0F,0D,
12446682,00000122,false,Rx,0,8,3C,23,00,33,1C,E2,01,D3,
12447086,00000231,false,Rx,0,8,00,00,00,00,00,00,04,04,
12447356,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12447657,00000110,false,Rx,0,8,00,00,00,3C,01,01,00,3C,
12447942,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12448192,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12448423,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12448632,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12448856,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12449082,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12449335,00000400,false,Rx,0,8,00,0B,58,F0,00,01,01,A3,
12449608,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
12449883,00000410,false,Rx,0,8,37,00,00,00,00,FF,01,C9,
12450196,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12450480,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
12456251,00000102,false,Rx,0,8,00,00,19,53,56,CD,00,D1,
12456458,00000010,false,Rx,0,8,00,FF,61,30,00,00,0B,A5,
12456731,00000103,false,Rx,0,8,00,00,02,00,00,00,00,02,
12456984,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
12457209,00000122,false,Rx,0,8,3D,23,00,34,1C,E2,02,D6,
12458081,00000231,false,Rx,0,8,00,00,00,00,00,00,05,05,
12458359,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12466250,00000102,false,Rx,0,8,00,00,19,53,56,CD,01,D0,
12466485,00000103,false,Rx,0,8,00,00,02,00,00,00,01,03,
12466730,00000122,false,Rx,0,8,3D,23,00,34,1C,E2,03,D7,
12467308,00000110,false,Rx,0,8,00,00,00,3D,01,01,01,3C,
12467608,00000010,false,Rx,0,8,00,FF,61,30,00,00,0C,A2,
12467808,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12468035,00000012,false,Rx,0,8,99,99,32,00,00,00,06,34,
12468290,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12468511,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12468757,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12468983,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12469240,00000231,false,Rx,0,8,00,00,00,00,00,00,06,06,
12469485,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12469755,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12470157,00000400,false,Rx,0,8,00,0B,58,F0,00,01,02,A0,
12470434,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
12470708,00000410,false,Rx,0,8,37,00,00,00,00,FF,02,CA,
12471033,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12471307,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
12476319,00000102,false,Rx,0,8,00,00,19,53,56,CD,02,D3,
12476607,00000103,false,Rx,0,8,00,00,02,00,00,00,02,00,
12476806,00000122,false,Rx,0,8,3D,23,00,34,1C,E2,04,D0,
12478286,00000010,false,Rx,0,8,00,FF,61,30,00,00,0D,A3,
12480091,00000231,false,Rx,0,8,00,00,00,00,00,00,07,07,
12480359,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12486221,00000102,false,Rx,0,8,00,00,19,53,56,CD,03,D2,
12486460,00000103,false,Rx,0,8,00,00,02,00,00,00,03,01,
12486705,00000122,false,Rx,0,8,3D,23,00,34,1C,E2,05,D1,
12487660,00000110,false,Rx,0,8,00,00,00,3D,01,01,02,3F,
12487910,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12488187,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12488422,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12488669,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12488867,00000342,false,Rx,0,8,03,C2,99,99,76,00,03,90,
12489088,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12489339,00000010,false,Rx,0,8,00,FF,61,30,00,00,0E,A0,
12489608,00000012,false,Rx,0,8,99,99,32,00,01,00,07,34,
12491231,00000231,false,Rx,0,8,00,00,00,00,00,00,08,08,
12491433,00000400,false,Rx,0,8,00,0B,58,F0,00,01,03,A1,
12491751,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
12491974,00000410,false,Rx,0,8,37,00,00,00,00,FF,03,CB,
12492309,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12492545,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
12492816,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
12496207,00000102,false,Rx,0,8,00,00,19,53,56,CD,04,D5,
12496457,00000103,false,Rx,0,8,00,00,02,00,00,00,04,06,
12496715,00000122,false,Rx,0,8,3D,23,00,34,1C,E2,06,D2,
12500381,00000010,false,Rx,0,8,00,FF,61,30,00,00,0F,A1,
12502263,00000231,false,Rx,0,8,00,00,00,00,00,00,0A,0A,
12502390,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12506269,00000102,false,Rx,0,8,00,00,19,53,56,CD,05,D4,
12506484,00000103,false,Rx,0,8,00,00,02,00,00,00,05,07,
12506707,00000122,false,Rx,0,8,3E,23,00,35,1C,E2,07,D1,
12507309,00000110,false,Rx,0,8,00,00,00,3E,01,01,03,3D,
12507608,00000308,false,Rx,0,8,00,10,00,00,00,00,02,00,
12507805,00000300,false,Rx,0,8,00,00,0D,8C,00,66,01,00,
12508033,00000316,false,Rx,0,8,13,AD,01,2B,53,00,00,00,
12508319,00000320,false,Rx,0,8,20,00,00,00,D0,00,82,00,
12508544,00000342,false,Rx,0,8,03,C2,99,99,75,00,03,90,
12508768,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
12511354,00000010,false,Rx,0,8,00,FF,61,30,00,00,00,AE,
12511535,00000012,false,Rx,0,8,99,99,32,00,00,00,08,3A,
12511784,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
12512191,00000400,false,Rx,0,8,00,0B,58,F0,00,01,04,A6,
12512519,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
12512767,00000410,false,Rx,0,8,37,00,00,00,00,FF,04,CC,
12513095,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
12513369,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
12513641,00000231,false,Rx,0,8,00,00,00,00,00,00,0A,0A,
12513923,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
12516252,00000102,false,Rx,0,8,00,00,19,53,56,CD,06,D7,
12516459,00000103,false,Rx,0,8,00,00,02,00,00,00,06,04,
