Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
49524851,00000103,false,Rx,0,8,02,00,02,00,00,00,0D,0D,
49529851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0F,92,
49534851,00000110,false,Rx,0,8,00,00,00,7B,01,05,07,78,
49539851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
49544851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
49549851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
49554851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
49559851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
49564851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
49569851,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
49574851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
49579851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,07,AB,
49584851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
49589851,00000410,false,Rx,0,8,37,00,AA,30,00,FF,06,54,
49594851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
49599851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0E,C4,
49604851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,06,06,
49609851,00000010,false,Rx,0,8,00,FF,61,30,00,00,07,A9,
49614851,00000103,false,Rx,0,8,02,00,02,00,00,00,0E,0E,
49619851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,00,9D,
49624851,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
49629851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
49634851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0F,C5,
49639851,00000103,false,Rx,0,8,02,00,02,00,00,00,0F,0F,
49644851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,01,9C,
49649851,00000110,false,Rx,0,8,00,00,00,7B,01,05,08,77,
49654851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
49659851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
49664851,00000010,false,Rx,0,8,00,FF,61,30,00,00,08,A6,
49669851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
49674851,00000012,false,Rx,0,8,99,99,32,00,00,00,0C,3E,
49679851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
49684851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
49689851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
49694851,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
49699851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
49704851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,00,CA,
49709851,00000103,false,Rx,0,8,02,00,02,00,00,00,00,00,
49714851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,02,9F,
49719851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,08,A4,
49724851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
49729851,00000410,false,Rx,0,8,37,00,AA,30,00,FF,07,55,
49734851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
49739851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
49744851,00000010,false,Rx,0,8,00,FF,61,30,00,00,09,A7,
49749851,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
49754851,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
49759851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
49764851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,01,CB,
49769851,00000103,false,Rx,0,8,02,00,02,00,00,00,01,01,
49774851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,03,9E,
49779851,00000110,false,Rx,0,8,00,00,00,7B,01,05,09,76,
49784851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
49789851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
49794851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
49799851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
49804851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
49809851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
49814851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0A,A4,
49819851,00000012,false,Rx,0,8,99,99,32,00,01,00,0D,3E,
49824851,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
49829851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
49834851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,02,C8,
49839851,00000103,false,Rx,0,8,02,00,02,00,00,00,02,02,
49844851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,04,99,
49849851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,09,A5,
49854851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
49859851,00000410,false,Rx,0,8,37,00,AA,31,00,FF,08,5B,
49864851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
49869851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
49874851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0B,A5,
49879851,00000332,false,Rx,0,8,01,00,00,00,00,00,0E,0F,
49884851,00000530,false,Rx,0,8,FF,FF,6B,2B,64,04,49,00,
49889851,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
49894851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
49899851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,03,C9,
49904851,00000103,false,Rx,0,8,02,00,02,00,00,00,03,03,
49909851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,05,98,
49914851,00000110,false,Rx,0,8,00,00,00,7B,01,05,0A,75,
49919851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
49924851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
49929851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
49934851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
49939851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
49944851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
49949851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0C,A2,
49954851,00000012,false,Rx,0,8,99,99,32,00,00,00,0E,3C,
49959851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,04,CE,
49964851,00000103,false,Rx,0,8,02,00,02,00,00,00,04,04,
49969851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,06,9B,
49974851,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
49979851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
49984851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0A,A6,
49989851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
49994851,00000410,false,Rx,0,8,37,00,AA,31,00,FF,09,5A,
49999851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50004851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
50009851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0D,A3,
50014851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,05,CF,
50019851,00000103,false,Rx,0,8,02,00,02,00,00,00,05,05,
50024851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,07,9A,
50029851,00000110,false,Rx,0,8,00,00,00,7B,01,05,0B,74,
50034851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50039851,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
50044851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50049851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50054851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50059851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50064851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50069851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50074851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0E,A0,
50079851,00000012,false,Rx,0,8,99,99,32,00,01,00,0F,3C,
50084851,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
50089851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,06,CC,
50094851,00000103,false,Rx,0,8,02,00,02,00,00,00,06,06,
50099851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,08,95,
50104851,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
50109851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50114851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0B,A7,
50119851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
50124851,00000410,false,Rx,0,8,37,00,AA,31,00,FF,0A,59,
50129851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50134851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
50139851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0F,A1,
50144851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,07,CD,
50149851,00000103,false,Rx,0,8,02,00,02,00,00,00,07,07,
50154851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,09,94,
50159851,00000110,false,Rx,0,8,00,00,00,7B,01,05,0C,73,
50164851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50169851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50174851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50179851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50184851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50189851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50194851,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
50199851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50204851,00000010,false,Rx,0,8,00,FF,61,30,00,00,00,AE,
50209851,00000012,false,Rx,0,8,99,99,32,00,00,00,00,32,
50214851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,08,C2,
50219851,00000103,false,Rx,0,8,02,00,02,00,00,00,08,08,
50224851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0A,97,
50229851,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
50234851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0C,A0,
50239851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
50244851,00000410,false,Rx,0,8,33,00,C4,00,00,FF,0C,04,
50249851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50254851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
50259851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50264851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,09,C3,
50269851,00000103,false,Rx,0,8,02,00,02,00,00,00,09,09,
50274851,00000010,false,Rx,0,8,00,FF,61,30,00,00,01,AF,
50279851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0B,96,
50284851,00000110,false,Rx,0,8,00,00,00,7B,01,05,0D,72,
50289851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50294851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50299851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50304851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50309851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50314851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50319851,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
50324851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50329851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0A,C0,
50334851,00000103,false,Rx,0,8,02,00,02,00,00,00,0A,0A,
50339851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0C,91,
50344851,00000010,false,Rx,0,8,00,FF,61,30,00,00,02,AC,
50349851,00000012,false,Rx,0,8,99,99,32,00,01,00,01,32,
50354851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0D,A1,
50359851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
50364851,00000410,false,Rx,0,8,33,00,C4,00,00,FF,0D,05,
50369851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50374851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
50379851,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
50384851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50389851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0B,C1,
50394851,00000103,false,Rx,0,8,02,00,02,00,00,00,0B,0B,
50399851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0D,90,
50404851,00000110,false,Rx,0,8,00,00,00,7B,01,05,0E,71,
50409851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50414851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50419851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50424851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50429851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50434851,00000010,false,Rx,0,8,00,FF,61,30,00,00,03,AD,
50439851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50444851,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
50449851,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
50454851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50459851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0C,C6,
50464851,00000103,false,Rx,0,8,02,00,02,00,00,00,0C,0C,
50469851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0E,93,
50474851,00000010,false,Rx,0,8,00,FF,61,30,00,00,04,AA,
50479851,00000012,false,Rx,0,8,99,99,32,00,00,00,02,30,
50484851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0E,A2,
50489851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
50494851,00000410,false,Rx,0,8,33,00,C4,00,00,FF,0E,06,
50499851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50504851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
50509851,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
50514851,00000332,false,Rx,0,8,01,00,00,00,00,00,0F,0E,
50519851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50524851,00000530,false,Rx,0,8,FF,FF,6B,2B,64,04,49,00,
50529851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0D,C7,
50534851,00000103,false,Rx,0,8,02,00,02,00,00,00,0D,0D,
50539851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0F,92,
50544851,00000110,false,Rx,0,8,00,00,00,7B,01,05,0F,70,
50549851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50554851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50559851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50564851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50569851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50574851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50579851,00000010,false,Rx,0,8,00,FF,61,30,00,00,05,AB,
50584851,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
50589851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50594851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0E,C4,
50599851,00000103,false,Rx,0,8,02,00,02,00,00,00,0E,0E,
50604851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,00,9D,
50609851,00000010,false,Rx,0,8,00,FF,61,30,00,00,06,A8,
50614851,00000012,false,Rx,0,8,99,99,32,00,01,00,03,30,
50619851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0F,A3,
50624851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
50629851,00000410,false,Rx,0,8,33,00,C4,00,00,FF,0F,07,
50634851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50639851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
50644851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0F,C5,
50649851,00000103,false,Rx,0,8,02,00,02,00,00,00,0F,0F,
50654851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,01,9C,
50659851,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
50664851,00000110,false,Rx,0,8,00,00,00,7B,01,05,00,7F,
50669851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50674851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50679851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50684851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50689851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50694851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50699851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50704851,00000010,false,Rx,0,8,00,FF,61,30,00,00,07,A9,
50709851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,00,CA,
50714851,00000103,false,Rx,0,8,02,00,02,00,00,00,00,00,
50719851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,02,9F,
50724851,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
50729851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50734851,00000010,false,Rx,0,8,00,FF,61,30,00,00,08,A6,
50739851,00000012,false,Rx,0,8,99,99,32,00,00,00,04,36,
50744851,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
50749851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,00,AC,
50754851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,00,78,
50759851,00000410,false,Rx,0,8,33,00,AA,30,00,FF,00,56,
50764851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50769851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
50774851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,01,CB,
50779851,00000103,false,Rx,0,8,02,00,02,00,00,00,01,01,
50784851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,03,9E,
50789851,00000110,false,Rx,0,8,00,00,00,7B,01,05,01,7E,
50794851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50799851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50804851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50809851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50814851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50819851,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
50824851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50829851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50834851,00000010,false,Rx,0,8,00,FF,61,30,00,00,09,A7,
50839851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,02,C8,
50844851,00000103,false,Rx,0,8,02,00,02,00,00,00,02,02,
50849851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,04,99,
50854851,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
50859851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50864851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,01,AD,
50869851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0A,A4,
50874851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
50879851,00000012,false,Rx,0,8,99,99,32,00,01,00,05,36,
50884851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,03,C9,
50889851,00000103,false,Rx,0,8,02,00,02,00,00,00,03,03,
50894851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,05,98,
50899851,00000410,false,Rx,0,8,37,00,AA,30,00,FF,01,53,
50904851,00000110,false,Rx,0,8,00,00,00,7B,01,05,02,7D,
50909851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
50914851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
50919851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
50924851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
50929851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
50934851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
50939851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
50944851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
50949851,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
50954851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
50959851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,04,CE,
50964851,00000103,false,Rx,0,8,02,00,02,00,00,00,04,04,
50969851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0B,A5,
50974851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,06,9B,
50979851,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
50984851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
50989851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,05,CF,
50994851,00000103,false,Rx,0,8,02,00,02,00,00,00,05,05,
50999851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,07,9A,
51004851,00000110,false,Rx,0,8,00,00,00,7B,01,05,03,7C,
51009851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
51014851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
51019851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0C,A2,
51024851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
51029851,00000012,false,Rx,0,8,99,99,32,00,00,00,06,34,
51034851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
51039851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
51044851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,02,AE,
51049851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
51054851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
51059851,00000410,false,Rx,0,8,37,00,AA,30,00,FF,02,50,
51064851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
51069851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
51074851,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
51079851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
51084851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,06,CC,
51089851,00000103,false,Rx,0,8,02,00,02,00,00,00,06,06,
51094851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,08,95,
51099851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0D,A3,
51104851,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
51109851,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
51114851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
51119851,00000332,false,Rx,0,8,01,00,00,00,00,00,00,01,
51124851,00000530,false,Rx,0,8,FF,FF,6B,2B,64,04,49,00,
51129851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,07,CD,
51134851,00000103,false,Rx,0,8,02,00,02,00,00,00,07,07,
51139851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,09,94,
51144851,00000110,false,Rx,0,8,00,00,00,7B,01,05,04,7B,
51149851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
51154851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
51159851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
51164851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
51169851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
51174851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,03,AF,
51179851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
51184851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
51189851,00000410,false,Rx,0,8,37,00,AA,30,00,FF,03,51,
51194851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0E,A0,
51199851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
51204851,00000012,false,Rx,0,8,99,99,32,00,01,00,07,34,
51209851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
51214851,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
51219851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
51224851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,08,C2,
51229851,00000103,false,Rx,0,8,02,00,02,00,00,00,08,08,
51234851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0A,97,
51239851,00000010,false,Rx,0,8,00,FF,61,30,00,00,0F,A1,
51244851,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
51249851,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
51254851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,09,C3,
51259851,00000103,false,Rx,0,8,02,00,02,00,00,00,09,09,
51264851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0B,96,
51269851,00000110,false,Rx,0,8,00,00,00,7B,01,05,05,7A,
51274851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
51279851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
51284851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
51289851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
51294851,00000342,false,Rx,0,8,03,C2,99,99,93,00,03,90,
51299851,00000400,false,Rx,0,8,00,0B,56,F0,00,01,04,A8,
51304851,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
51309851,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
51314851,00000410,false,Rx,0,8,37,00,AA,31,00,FF,04,57,
51319851,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
51324851,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
51329851,00000010,false,Rx,0,8,00,FF,61,30,00,00,00,AE,
51334851,00000012,false,Rx,0,8,99,99,32,00,00,00,08,3A,
51339851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0A,C0,
51344851,00000103,false,Rx,0,8,02,00,02,00,00,00,0A,0A,
51349851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0C,91,
51354851,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
51359851,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
51364851,00000010,false,Rx,0,8,00,FF,61,30,00,00,01,AF,
51369851,00000102,false,Rx,0,8,00,00,19,4F,51,CD,0B,C1,
51374851,00000103,false,Rx,0,8,02,00,02,00,00,00,0B,0B,
51379851,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0D,90,
51384851,00000110,false,Rx,0,8,00,00,00,7B,01,05,06,79,
51389851,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
51394851,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
51399851,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
51404851,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
51409851,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
