Time Stamp,ID,Extended,Dir,Bus,LEN,D1,D2,D3,D4,D5,D6,D7,D8
89109161,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
89114161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89119161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0C,D9,
89124161,00000103,false,Rx,0,8,02,00,02,00,00,00,0C,0C,
89129161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0E,93,
89134161,00000010,false,Rx,0,8,00,FF,61,30,A0,00,02,0C,
89139161,00000012,false,Rx,0,8,99,99,32,00,01,00,09,3A,
89144161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
89149161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,07,AB,
89154161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,07,7F,
89159161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,07,03,
89164161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89169161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,07,07,
89174161,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
89179161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89184161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0D,D8,
89189161,00000103,false,Rx,0,8,02,00,02,00,00,00,0D,0D,
89194161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0F,92,
89199161,00000110,false,Rx,0,8,00,00,00,7B,01,05,07,78,
89204161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89209161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89214161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89219161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89224161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89229161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89234161,00000332,false,Rx,0,8,01,00,00,00,00,00,04,05,
89239161,00000530,false,Rx,0,8,FF,FF,6A,5F,64,04,49,00,
89244161,00000010,false,Rx,0,8,00,FF,61,30,AF,00,03,02,
89249161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0E,DB,
89254161,00000103,false,Rx,0,8,02,00,02,00,00,00,0E,0E,
89259161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,00,9D,
89264161,00000231,false,Rx,0,8,00,01,00,00,00,00,01,00,
89269161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
89274161,00000010,false,Rx,0,8,00,FF,61,30,AF,00,04,05,
89279161,00000012,false,Rx,0,8,99,99,32,00,00,00,0A,38,
89284161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,08,A4,
89289161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,08,70,
89294161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,08,52,
89299161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89304161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,08,08,
89309161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0F,DA,
89314161,00000103,false,Rx,0,8,02,00,02,00,00,00,0F,0F,
89319161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,01,9C,
89324161,00000110,false,Rx,0,8,00,00,00,7B,01,05,08,77,
89329161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89334161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89339161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89344161,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
89349161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89354161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89359161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89364161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
89369161,00000010,false,Rx,0,8,00,FF,61,30,AF,00,05,04,
89374161,00000102,false,Rx,0,8,00,00,19,50,51,CD,00,D5,
89379161,00000103,false,Rx,0,8,02,00,02,00,00,00,00,00,
89384161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,02,9F,
89389161,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
89394161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89399161,00000010,false,Rx,0,8,00,FF,61,30,AF,00,06,07,
89404161,00000012,false,Rx,0,8,99,99,32,00,01,00,0B,38,
89409161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,09,A5,
89414161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,09,71,
89419161,00000102,false,Rx,0,8,00,00,19,50,51,CD,01,D4,
89424161,00000103,false,Rx,0,8,02,00,02,00,00,00,01,01,
89429161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,03,9E,
89434161,00000110,false,Rx,0,8,00,00,00,7B,01,05,09,76,
89439161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89444161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89449161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89454161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89459161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89464161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,09,53,
89469161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89474161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89479161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,09,09,
89484161,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
89489161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89494161,00000010,false,Rx,0,8,00,FF,61,30,AF,00,07,06,
89499161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
89504161,00000102,false,Rx,0,8,00,00,19,50,51,CD,02,D7,
89509161,00000103,false,Rx,0,8,02,00,02,00,00,00,02,02,
89514161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,04,99,
89519161,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
89524161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
89529161,00000010,false,Rx,0,8,00,FF,61,30,C1,00,08,67,
89534161,00000012,false,Rx,0,8,99,99,32,00,00,00,0C,3E,
89539161,00000102,false,Rx,0,8,00,00,19,50,51,CD,03,D6,
89544161,00000103,false,Rx,0,8,02,00,02,00,00,00,03,03,
89549161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,05,98,
89554161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0A,A6,
89559161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0A,75,
89564161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89569161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89574161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89579161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89584161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89589161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0A,72,
89594161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89599161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,0A,50,
89604161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89609161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0A,0A,
89614161,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
89619161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
89624161,00000010,false,Rx,0,8,00,FF,61,30,C1,00,09,66,
89629161,00000102,false,Rx,0,8,00,00,19,50,51,CD,04,D1,
89634161,00000103,false,Rx,0,8,02,00,02,00,00,00,04,04,
89639161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,06,9B,
89644161,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
89649161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89654161,00000102,false,Rx,0,8,00,00,19,50,51,CD,05,D0,
89659161,00000103,false,Rx,0,8,02,00,02,00,00,00,05,05,
89664161,00000010,false,Rx,0,8,00,FF,61,30,C1,00,0A,65,
89669161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,07,9A,
89674161,00000012,false,Rx,0,8,99,99,32,00,01,00,0D,3E,
89679161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0B,74,
89684161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89689161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89694161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89699161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89704161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89709161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0B,A7,
89714161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89719161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0B,73,
89724161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,0B,51,
89729161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89734161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0B,0B,
89739161,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
89744161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
89749161,00000102,false,Rx,0,8,00,00,19,50,51,CD,06,D3,
89754161,00000103,false,Rx,0,8,02,00,02,00,00,00,06,06,
89759161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,08,95,
89764161,00000010,false,Rx,0,8,00,FF,61,30,C1,00,0B,64,
89769161,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
89774161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
89779161,00000102,false,Rx,0,8,00,00,19,50,51,CD,07,D2,
89784161,00000103,false,Rx,0,8,02,00,02,00,00,00,07,07,
89789161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,09,94,
89794161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0C,73,
89799161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89804161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89809161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89814161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89819161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89824161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89829161,00000010,false,Rx,0,8,00,FF,61,30,D3,00,0C,71,
89834161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0C,A0,
89839161,00000012,false,Rx,0,8,99,99,32,00,00,00,0E,3C,
89844161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0C,74,
89849161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
89854161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,0C,57,
89859161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89864161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0C,0C,
89869161,00000332,false,Rx,0,8,01,00,00,00,00,00,05,04,
89874161,00000530,false,Rx,0,8,FF,FF,6A,5F,64,04,49,00,
89879161,00000231,false,Rx,0,8,00,01,00,00,00,00,0B,0A,
89884161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89889161,00000102,false,Rx,0,8,00,00,19,50,51,CD,08,DD,
89894161,00000103,false,Rx,0,8,02,00,02,00,00,00,08,08,
89899161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0A,97,
89904161,00000010,false,Rx,0,8,00,FF,61,30,D3,00,0D,70,
89909161,00000102,false,Rx,0,8,00,00,19,50,51,CD,09,DC,
89914161,00000103,false,Rx,0,8,02,00,02,00,00,00,09,09,
89919161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0B,96,
89924161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0D,72,
89929161,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
89934161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
89939161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
89944161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
89949161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
89954161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
89959161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
89964161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
89969161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0D,A1,
89974161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0D,75,
89979161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,0D,56,
89984161,00000010,false,Rx,0,8,00,FF,61,30,D3,00,0E,73,
89989161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
89994161,00000012,false,Rx,0,8,99,99,32,00,01,00,0F,3C,
89999161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0D,0D,
90004161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0A,DF,
90009161,00000103,false,Rx,0,8,02,00,02,00,00,00,0A,0A,
90014161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0C,91,
90019161,00000231,false,Rx,0,8,00,01,00,00,00,00,0D,0C,
90024161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90029161,00000010,false,Rx,0,8,00,FF,61,30,D3,00,0F,72,
90034161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0B,DE,
90039161,00000103,false,Rx,0,8,02,00,02,00,00,00,0B,0B,
90044161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0D,90,
90049161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0E,71,
90054161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90059161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90064161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90069161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90074161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90079161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90084161,00000231,false,Rx,0,8,00,01,00,00,00,00,0E,0F,
90089161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90094161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0E,A2,
90099161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0E,76,
90104161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,0E,55,
90109161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90114161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0E,0E,
90119161,00000010,false,Rx,0,8,00,FF,61,30,D3,00,00,7D,
90124161,00000012,false,Rx,0,8,99,99,32,00,00,00,00,32,
90129161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0C,D9,
90134161,00000103,false,Rx,0,8,02,00,02,00,00,00,0C,0C,
90139161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0E,93,
90144161,00000231,false,Rx,0,8,00,01,00,00,00,00,0F,0E,
90149161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90154161,00000010,false,Rx,0,8,00,FF,61,30,E2,00,01,4D,
90159161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
90164161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0D,D8,
90169161,00000103,false,Rx,0,8,02,00,02,00,00,00,0D,0D,
90174161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0F,92,
90179161,00000110,false,Rx,0,8,00,00,00,7B,01,05,0F,70,
90184161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90189161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90194161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90199161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90204161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90209161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90214161,00000231,false,Rx,0,8,00,01,00,00,00,00,00,01,
90219161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90224161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,0F,A3,
90229161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,0F,77,
90234161,00000410,false,Rx,0,8,3F,00,AA,31,00,FF,0F,54,
90239161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90244161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,0F,0F,
90249161,00000010,false,Rx,0,8,00,FF,61,30,E2,00,02,4E,
90254161,00000012,false,Rx,0,8,99,99,32,00,01,00,01,32,
90259161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0E,DB,
90264161,00000103,false,Rx,0,8,02,00,02,00,00,00,0E,0E,
90269161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,00,9D,
90274161,00000231,false,Rx,0,8,00,01,00,00,00,00,02,03,
90279161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90284161,00000010,false,Rx,0,8,00,FF,61,30,E2,00,03,4F,
90289161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0F,DA,
90294161,00000103,false,Rx,0,8,02,00,02,00,00,00,0F,0F,
90299161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,01,9C,
90304161,00000110,false,Rx,0,8,00,00,00,7B,01,05,00,7F,
90309161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90314161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90319161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90324161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90329161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90334161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90339161,00000231,false,Rx,0,8,00,01,00,00,00,00,03,02,
90344161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,01,AD,
90349161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,01,79,
90354161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,00,04,
90359161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90364161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,00,00,
90369161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90374161,00000102,false,Rx,0,8,00,00,19,50,51,CD,00,D5,
90379161,00000103,false,Rx,0,8,02,00,02,00,00,00,00,00,
90384161,00000010,false,Rx,0,8,00,FF,61,30,E2,00,04,48,
90389161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,02,9F,
90394161,00000012,false,Rx,0,8,99,99,32,00,00,00,02,30,
90399161,00000231,false,Rx,0,8,00,01,00,00,00,00,04,05,
90404161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90409161,00000102,false,Rx,0,8,00,00,19,50,51,CD,01,D4,
90414161,00000103,false,Rx,0,8,02,00,02,00,00,00,01,01,
90419161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,03,9E,
90424161,00000110,false,Rx,0,8,00,00,00,7B,01,05,01,7E,
90429161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90434161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90439161,00000010,false,Rx,0,8,00,FF,61,30,F2,00,05,59,
90444161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90449161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90454161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90459161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90464161,00000332,false,Rx,0,8,01,00,00,00,00,00,06,07,
90469161,00000530,false,Rx,0,8,FF,FF,6A,5F,64,04,49,00,
90474161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,02,AE,
90479161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,02,7A,
90484161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,01,05,
90489161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90494161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,01,01,
90499161,00000231,false,Rx,0,8,00,01,00,00,00,00,05,04,
90504161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90509161,00000102,false,Rx,0,8,00,00,19,50,51,CD,02,D7,
90514161,00000103,false,Rx,0,8,02,00,02,00,00,00,02,02,
90519161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,04,99,
90524161,00000010,false,Rx,0,8,00,FF,61,30,F2,00,06,5A,
90529161,00000012,false,Rx,0,8,99,99,32,00,01,00,03,30,
90534161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
90539161,00000231,false,Rx,0,8,00,01,00,00,00,00,06,07,
90544161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90549161,00000102,false,Rx,0,8,00,00,19,50,51,CD,03,D6,
90554161,00000103,false,Rx,0,8,02,00,02,00,00,00,03,03,
90559161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,05,98,
90564161,00000110,false,Rx,0,8,00,00,00,7B,01,05,02,7D,
90569161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90574161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90579161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90584161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90589161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90594161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90599161,00000010,false,Rx,0,8,00,FF,61,30,F2,00,07,5B,
90604161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,03,AF,
90609161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,03,7B,
90614161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,02,06,
90619161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90624161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,02,02,
90629161,00000102,false,Rx,0,8,00,00,19,50,51,CD,04,D1,
90634161,00000103,false,Rx,0,8,02,00,02,00,00,00,04,04,
90639161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,06,9B,
90644161,00000231,false,Rx,0,8,00,01,00,00,00,00,07,06,
90649161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90654161,00000010,false,Rx,0,8,00,FF,61,30,F2,00,08,54,
90659161,00000012,false,Rx,0,8,99,99,32,00,00,00,04,36,
90664161,00000102,false,Rx,0,8,00,00,19,50,51,CD,05,D0,
90669161,00000103,false,Rx,0,8,02,00,02,00,00,00,05,05,
90674161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,07,9A,
90679161,00000110,false,Rx,0,8,00,00,00,7B,01,05,03,7C,
90684161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90689161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90694161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90699161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90704161,00000231,false,Rx,0,8,00,01,00,00,00,00,08,09,
90709161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90714161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90719161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90724161,00000010,false,Rx,0,8,00,FF,61,30,F2,00,09,55,
90729161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,04,A8,
90734161,00000102,false,Rx,0,8,00,00,19,50,51,CD,06,D3,
90739161,00000103,false,Rx,0,8,02,00,02,00,00,00,06,06,
90744161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,08,95,
90749161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,04,7C,
90754161,00000410,false,Rx,0,8,3F,00,C4,00,00,FF,03,07,
90759161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90764161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,03,03,
90769161,00000231,false,Rx,0,8,00,01,00,00,00,00,09,08,
90774161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90779161,00000010,false,Rx,0,8,00,FF,61,30,F7,00,0A,53,
90784161,00000012,false,Rx,0,8,99,99,32,00,01,00,05,36,
90789161,00000102,false,Rx,0,8,00,00,19,50,51,CD,07,D2,
90794161,00000103,false,Rx,0,8,02,00,02,00,00,00,07,07,
90799161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,09,94,
90804161,00000110,false,Rx,0,8,00,00,00,7B,01,05,04,7B,
90809161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90814161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90819161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90824161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90829161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90834161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90839161,00000231,false,Rx,0,8,00,01,00,00,00,00,0A,0B,
90844161,00000517,false,Rx,0,8,01,00,00,00,00,00,00,00,
90849161,00000010,false,Rx,0,8,00,FF,61,30,F7,00,0B,52,
90854161,00000013,false,Rx,0,8,FF,01,09,00,00,00,00,00,
90859161,00000102,false,Rx,0,8,00,00,19,50,51,CD,08,DD,
90864161,00000103,false,Rx,0,8,02,00,02,00,00,00,08,08,
90869161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0A,97,
90874161,00000400,false,Rx,0,8,00,0B,56,F0,00,01,05,A9,
90879161,00000408,false,Rx,0,8,00,41,33,0A,FF,FF,05,7D,
90884161,00000410,false,Rx,0,8,3F,00,AA,30,00,FF,04,5E,
90889161,00000411,false,Rx,0,8,32,60,00,00,00,00,00,00,
90894161,00000022,false,Rx,0,8,FF,FF,FF,FF,00,00,04,04,
90899161,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
90904161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90909161,00000010,false,Rx,0,8,00,FF,61,30,F7,00,0C,55,
90914161,00000012,false,Rx,0,8,99,99,32,00,00,00,06,34,
90919161,00000102,false,Rx,0,8,00,00,19,50,51,CD,09,DC,
90924161,00000103,false,Rx,0,8,02,00,02,00,00,00,09,09,
90929161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0B,96,
90934161,00000110,false,Rx,0,8,00,00,00,7B,01,05,05,7A,
90939161,00000300,false,Rx,0,8,00,00,0D,8C,00,66,00,00,
90944161,00000308,false,Rx,0,8,00,12,00,00,00,00,82,00,
90949161,00000316,false,Rx,0,8,13,AD,01,27,4E,00,00,00,
90954161,00000320,false,Rx,0,8,20,00,00,00,F0,00,82,00,
90959161,00000342,false,Rx,0,8,03,C2,99,99,94,00,03,90,
90964161,00000516,false,Rx,0,8,00,00,00,00,00,00,00,00,
90969161,00000231,false,Rx,0,8,00,01,00,00,00,00,0C,0D,
90974161,00000517,false,Rx,0,8,00,00,00,00,00,00,00,00,
90979161,00000010,false,Rx,0,8,00,FF,61,30,F7,00,0D,54,
90984161,00000102,false,Rx,0,8,00,00,19,50,51,CD,0A,DF,
90989161,00000103,false,Rx,0,8,02,00,02,00,00,00,0A,0A,
90994161,00000122,false,Rx,0,8,D3,23,00,CA,1C,BB,0C,91,
